equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,degradation_score,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,performance_score,vibration_level,dust_accumulation,humidity_level,failure_probability,failure_type,maintenance_urgency,days_to_failure,equipment_status
A3877,air_conditioner,CLASSROOM205,classroom,2020-06-22,57,9,False,1.0,5.31,7269.18,191,9,0.633,31.27,1.5,0.4,45.16,2502.03,36.08,32.73,95.01,40.0,0.553,thermostat_malfunction,high,40,at_risk
P3878,podium,LECTURE163,lecture_hall,2023-03-02,26,16,True,1.0,8.84,5514.71,176,4,0.552,29.23,1.5,0.4,33.7,173.2,44.02,36.39,82.86,40.0,0.621,microphone_failure,high,34,at_risk
P3879,podium,CLASSROOM449,classroom,2020-05-12,42,43,False,0.2,0.6,607.14,134,7,0.352,28.44,1.5,0.4,32.14,157.0,62.78,27.33,52.8,40.0,0.441,connectivity_issue,high,50,operational
P3880,podium,SEMINAR415,seminar_room,2022-12-26,27,11,False,1.0,3.25,2108.4,27,4,0.263,26.2,1.5,0.4,29.44,156.03,73.4,15.65,39.44,40.0,0.218,power_supply_issue,medium,70,operational
A3881,air_conditioner,SEMINAR511,seminar_room,2021-07-13,32,9,False,1.0,10.41,7994.44,178,5,0.525,29.34,1.5,0.4,41.78,2265.92,46.04,28.23,78.81,40.0,0.51,refrigerant_leak,high,44,at_risk
P3882,projector,LECTURE663,lecture_hall,2022-03-20,21,49,False,0.2,0.9,455.33,111,3,0.266,26.67,2.0,0.3,50.28,314.95,71.48,22.62,53.26,30.0,0.407,connectivity_loss,high,53,operational
A3883,air_conditioner,SEMINAR681,seminar_room,2020-08-12,55,8,False,1.0,5.35,7060.67,86,9,0.558,30.73,2.0,0.3,47.96,2267.56,42.94,34.62,111.63,30.0,0.523,thermostat_malfunction,high,42,at_risk
P3884,podium,CLASSROOM197,classroom,2023-04-04,18,39,False,0.2,1.15,498.64,259,3,0.315,27.06,0.8,0.8,32.58,169.56,65.44,22.4,25.19,80.0,0.426,power_supply_issue,high,51,operational
A3885,air_conditioner,CLASSROOM921,classroom,2019-10-14,56,21,False,1.0,7.35,9881.26,152,9,0.694,31.78,0.8,0.8,48.63,2182.35,29.81,34.71,55.51,80.0,0.578,filter_clog,high,38,at_risk
A3886,air_conditioner,LECTURE692,lecture_hall,2020-11-05,51,3,False,1.0,3.93,4816.36,258,8,0.559,26.8,2.0,0.3,40.0,2471.14,42.55,36.61,111.78,30.0,0.524,filter_clog,high,42,at_risk
P3887,podium,SEMINAR840,seminar_room,2024-03-14,6,37,False,0.2,1.78,256.45,80,1,0.109,30.41,0.8,0.8,30.12,156.77,86.24,6.64,8.76,80.0,0.344,speaker_distortion,medium,59,operational
P3888,podium,LECTURE346,lecture_hall,2021-07-19,43,5,False,1.0,4.11,4238.24,168,7,0.567,27.27,2.0,0.3,38.9,189.13,41.76,30.59,113.38,30.0,0.527,connectivity_issue,high,42,at_risk
P3889,projector,CLASSROOM977,classroom,2019-06-14,52,38,False,0.2,1.59,1989.87,102,8,0.539,29.83,0.8,0.8,51.29,337.84,44.11,34.99,43.13,80.0,0.516,lamp_burnout,high,43,at_risk
A3890,air_conditioner,CLASSROOM187,classroom,2022-09-05,24,34,False,1.0,11.39,6561.61,246,4,0.475,26.1,0.8,0.8,43.55,2078.19,49.94,24.09,38.03,80.0,0.49,filter_clog,high,45,operational
A3891,air_conditioner,CLASSROOM785,classroom,2020-05-01,43,45,False,0.2,1.67,1728.31,258,7,0.416,27.76,1.5,0.4,40.15,2200.96,56.12,26.34,62.39,40.0,0.466,filter_clog,high,48,operational
P3892,projector,LECTURE992,lecture_hall,2022-11-10,12,44,False,0.2,1.22,350.49,196,2,0.289,26.54,1.5,0.4,45.39,307.36,69.76,14.74,43.38,40.0,0.416,connectivity_loss,high,52,operational
P3893,podium,SEMINAR292,seminar_room,2019-12-08,48,46,False,0.2,1.79,2058.41,83,8,0.412,31.83,1.5,0.4,37.16,165.53,56.29,29.71,61.81,40.0,0.465,control_panel_malfunction,high,48,operational
A3894,air_conditioner,CLASSROOM852,classroom,2024-05-12,3,32,False,1.0,4.75,342.3,78,1,0.07,26.11,0.8,0.8,36.1,1838.83,90.98,5.93,5.58,80.0,0.328,filter_clog,medium,60,operational
P3895,projector,LECTURE173,lecture_hall,2020-02-17,51,17,False,0.1,0.21,260.71,7,8,0.285,28.75,0.8,0.8,45.34,327.32,68.45,16.2,22.76,80.0,0.253,lamp_burnout,medium,67,operational
A3896,air_conditioner,CLASSROOM193,classroom,2021-10-20,31,19,False,0.1,0.32,237.58,37,5,0.183,29.49,0.8,0.8,29.96,2252.6,79.84,17.14,14.68,80.0,0.176,refrigerant_leak,low,74,operational
P3897,podium,CLASSROOM466,classroom,2020-10-29,36,41,False,0.2,1.5,1293.4,237,6,0.442,31.2,0.8,0.8,33.52,158.13,54.78,22.53,35.37,80.0,0.477,speaker_distortion,high,47,operational
P3898,podium,LECTURE352,lecture_hall,2020-10-05,42,12,False,1.0,3.2,3222.0,278,7,0.571,31.93,1.5,0.4,38.94,175.45,41.62,34.7,85.66,40.0,0.528,power_supply_issue,high,42,at_risk
P3899,podium,CLASSROOM436,classroom,2022-09-13,11,32,False,1.0,5.4,1425.37,105,1,0.214,30.71,0.8,0.8,28.51,175.34,77.95,17.4,17.1,80.0,0.286,connectivity_issue,medium,64,operational
A3900,air_conditioner,LECTURE423,lecture_hall,2019-07-11,53,46,False,0.2,1.14,1448.75,242,8,0.448,30.65,1.5,0.4,33.89,2286.73,53.15,25.0,67.16,40.0,0.379,filter_clog,medium,55,operational
P3901,projector,LECTURE112,lecture_hall,2023-07-20,11,24,False,1.0,11.04,2914.04,295,1,0.498,29.35,0.8,0.8,57.83,314.18,49.62,26.17,39.83,80.0,0.499,fan_failure,high,45,operational
P3902,podium,CLASSROOM285,classroom,2023-01-28,20,38,False,0.2,0.74,356.38,55,3,0.164,26.59,0.8,0.8,30.06,154.97,80.49,10.56,13.09,80.0,0.365,connectivity_issue,medium,57,operational
P3903,projector,LAB367,lab,2022-12-23,24,50,False,0.2,0.99,570.04,190,4,0.368,26.63,2.0,0.3,47.94,355.89,62.59,26.79,73.5,30.0,0.447,fan_failure,high,49,operational
P3904,podium,SEMINAR450,seminar_room,2023-04-06,13,18,False,0.1,0.92,287.84,38,2,0.111,30.26,0.8,0.8,29.79,148.65,84.76,9.68,8.88,80.0,0.203,control_panel_malfunction,medium,71,operational
P3905,projector,CLASSROOM863,classroom,2020-11-17,37,48,False,0.2,1.02,908.79,238,6,0.461,26.42,1.5,0.4,47.08,325.09,51.24,32.92,69.11,40.0,0.484,connectivity_loss,high,46,operational
P3906,podium,SEMINAR495,seminar_room,2021-09-17,28,1,False,1.0,9.77,6563.12,203,4,0.637,28.45,2.0,0.3,40.84,181.3,35.96,34.5,127.46,30.0,0.755,connectivity_issue,critical,22,at_risk
P3907,projector,LAB417,lab,2019-09-08,56,15,True,1.0,8.05,10817.14,273,9,0.98,29.88,1.5,0.4,59.63,425.9,1.99,51.96,147.0,40.0,0.792,overheating,critical,18,at_risk
P3908,projector,CLASSROOM707,classroom,2022-10-31,27,3,False,1.0,9.71,6290.47,162,4,0.815,28.83,2.0,0.3,62.06,410.44,17.88,46.01,163.0,30.0,0.626,lamp_burnout,high,33,at_risk
A3909,air_conditioner,CLASSROOM723,classroom,2021-11-05,35,38,False,0.2,1.35,1130.85,43,5,0.237,29.65,0.8,0.8,33.47,2169.07,75.23,17.68,18.93,80.0,0.214,filter_clog,medium,70,operational
P3910,projector,SEMINAR718,seminar_room,2021-03-17,48,9,False,1.0,5.83,6717.79,247,8,0.94,28.89,1.5,0.4,57.06,380.27,5.94,55.69,141.0,40.0,0.676,connectivity_loss,high,29,at_risk
A3911,air_conditioner,LECTURE972,lecture_hall,2023-11-06,4,10,False,1.0,2.95,282.98,83,1,0.076,29.5,1.5,0.4,28.01,1948.39,91.4,11.71,11.33,40.0,0.23,electrical_fault,medium,69,operational
P3912,projector,LECTURE850,lecture_hall,2022-02-22,26,15,True,1.0,8.01,4997.1,94,4,0.651,31.78,1.5,0.4,51.87,338.75,34.86,40.57,97.63,40.0,0.66,overheating,high,30,at_risk
A3913,air_conditioner,LAB308,lab,2024-02-15,10,50,False,0.2,2.38,570.95,91,1,0.12,30.0,2.0,0.3,37.4,2174.58,84.12,15.43,23.92,30.0,0.348,electrical_fault,medium,58,operational
A3914,air_conditioner,LECTURE311,lecture_hall,2022-01-01,35,46,False,0.2,1.53,1282.45,151,5,0.302,31.58,1.5,0.4,33.25,1971.13,67.18,19.21,45.25,40.0,0.321,electrical_fault,medium,61,operational
A3915,air_conditioner,LECTURE432,lecture_hall,2022-10-06,34,30,False,1.0,5.07,4138.64,185,5,0.411,31.53,0.8,0.8,43.97,2121.37,58.33,30.07,32.86,80.0,0.464,compressor_failure,high,48,operational
P3916,podium,LECTURE264,lecture_hall,2023-11-11,18,18,False,0.1,0.99,427.87,104,3,0.198,26.33,0.8,0.8,31.75,145.59,80.06,11.77,15.84,80.0,0.379,speaker_distortion,medium,55,operational
A3917,air_conditioner,SEMINAR234,seminar_room,2021-07-01,48,24,False,1.0,6.81,7845.13,83,8,0.548,29.26,0.8,0.8,43.93,2362.01,44.01,35.04,43.81,80.0,0.519,refrigerant_leak,high,43,at_risk
P3918,podium,LAB558,lab,2018-11-22,58,35,True,1.0,3.72,5179.24,243,9,0.749,29.49,0.8,0.8,36.91,185.03,24.93,45.42,59.92,80.0,0.7,speaker_distortion,high,27,at_risk
P3919,projector,LECTURE187,lecture_hall,2020-08-30,38,41,False,0.2,1.52,1384.83,258,6,0.505,28.59,0.8,0.8,46.93,326.2,48.93,30.22,40.43,80.0,0.502,lamp_burnout,high,44,at_risk
P3920,projector,SEMINAR781,seminar_room,2020-03-04,48,7,False,1.0,2.31,2666.18,176,8,0.658,28.79,2.0,0.3,44.85,369.85,33.38,36.22,131.55,30.0,0.463,overheating,high,48,operational
P3921,projector,SEMINAR619,seminar_room,2022-05-07,29,39,False,0.2,0.71,497.08,6,4,0.193,28.95,0.8,0.8,40.61,302.38,78.3,12.8,15.45,80.0,0.111,overheating,low,80,operational
P3922,podium,CLASSROOM860,classroom,2020-06-15,46,13,False,1.0,10.3,11375.23,80,7,0.797,26.07,1.5,0.4,43.79,184.76,19.45,40.07,119.5,40.0,0.819,microphone_failure,critical,16,at_risk
P3923,podium,SEMINAR834,seminar_room,2023-06-09,17,44,False,0.2,1.76,716.76,149,2,0.245,26.22,1.5,0.4,26.97,157.24,74.88,19.07,36.75,40.0,0.298,microphone_failure,medium,63,operational
P3924,podium,SEMINAR181,seminar_room,2022-02-23,21,46,False,0.2,2.21,1114.0,10,3,0.169,27.79,1.5,0.4,31.06,168.78,80.87,10.36,25.35,40.0,0.209,power_supply_issue,medium,71,operational
P3925,projector,LECTURE489,lecture_hall,2022-09-08,17,5,False,1.0,2.14,873.44,170,2,0.347,27.18,2.0,0.3,50.56,299.56,63.8,25.1,69.34,30.0,0.439,overheating,high,50,operational
A3926,air_conditioner,SEMINAR352,seminar_room,2022-11-27,20,29,False,1.0,2.26,1084.32,64,3,0.172,30.71,0.8,0.8,26.67,2277.01,79.46,11.77,13.74,80.0,0.246,thermostat_malfunction,medium,67,operational
P3927,projector,CLASSROOM349,classroom,2022-05-03,31,47,False,0.2,2.05,1525.12,291,5,0.482,26.36,1.5,0.4,42.95,346.48,49.94,30.33,72.31,40.0,0.393,connectivity_loss,medium,54,operational
P3928,podium,LECTURE388,lecture_hall,2021-12-31,28,16,True,1.0,6.85,4603.72,52,4,0.414,28.91,1.5,0.4,38.98,162.03,58.6,29.15,62.03,40.0,0.565,speaker_distortion,high,39,at_risk
P3929,projector,LECTURE747,lecture_hall,2023-09-19,13,41,False,0.2,2.21,690.84,178,2,0.32,26.83,0.8,0.8,42.51,315.53,65.3,17.04,25.63,80.0,0.328,fan_failure,medium,60,operational
P3930,projector,LECTURE973,lecture_hall,2021-02-27,45,45,False,0.2,1.36,1471.4,259,7,0.548,26.19,1.5,0.4,44.12,354.05,44.45,28.86,82.14,40.0,0.419,connectivity_loss,high,52,operational
P3931,podium,SEMINAR934,seminar_room,2020-06-16,45,9,False,1.0,5.94,6418.17,4,7,0.549,29.73,1.5,0.4,34.06,159.42,44.2,32.86,82.39,40.0,0.336,microphone_failure,medium,59,operational
P3932,projector,LAB335,lab,2022-12-24,9,38,False,0.2,1.44,311.08,230,1,0.271,26.8,0.8,0.8,43.22,329.88,71.03,20.21,21.67,80.0,0.308,connectivity_loss,medium,62,operational
P3933,projector,SEMINAR318,seminar_room,2023-05-11,7,49,False,0.2,0.63,105.46,287,1,0.244,30.75,2.0,0.3,40.39,350.0,75.2,16.34,48.76,30.0,0.298,lamp_burnout,medium,63,operational
P3934,podium,SEMINAR800,seminar_room,2021-11-13,21,31,False,1.0,8.79,4428.45,281,3,0.526,28.83,0.8,0.8,47.24,167.43,45.37,33.79,42.11,80.0,0.711,microphone_failure,critical,26,at_risk
A3935,air_conditioner,SEMINAR302,seminar_room,2024-11-20,3,8,False,1.0,9.44,679.58,101,1,0.094,27.48,2.0,0.3,39.27,2001.4,88.73,6.95,18.75,30.0,0.338,compressor_failure,medium,59,operational
P3936,projector,LECTURE307,lecture_hall,2020-06-12,44,4,False,1.0,2.45,2583.77,172,7,0.626,28.91,2.0,0.3,52.79,384.0,37.2,34.57,125.29,30.0,0.551,overheating,high,40,at_risk
A3937,air_conditioner,LAB130,lab,2021-06-11,27,35,True,1.0,6.74,4368.2,126,4,0.351,28.07,0.8,0.8,44.22,2335.74,64.07,26.13,28.05,80.0,0.54,filter_clog,high,41,at_risk
A3938,air_conditioner,CLASSROOM424,classroom,2022-11-25,19,25,False,1.0,8.35,3807.77,146,3,0.303,26.64,0.8,0.8,42.44,2140.74,66.62,16.46,24.24,80.0,0.421,thermostat_malfunction,high,52,operational
P3939,podium,LECTURE125,lecture_hall,2021-06-26,38,32,False,1.0,10.78,9831.67,197,6,0.846,27.39,0.8,0.8,41.54,203.59,15.28,44.14,67.66,80.0,0.838,control_panel_malfunction,critical,14,at_risk
P3940,projector,CLASSROOM975,classroom,2023-09-12,7,15,True,1.0,8.13,1365.33,2,1,0.151,30.15,1.5,0.4,49.5,284.04,83.36,10.24,22.65,40.0,0.272,connectivity_loss,medium,65,operational
P3941,projector,LECTURE856,lecture_hall,2020-08-30,55,10,False,1.0,4.52,5964.88,56,9,0.834,29.83,1.5,0.4,57.82,392.96,16.15,45.91,125.14,40.0,0.634,color_degradation,high,32,at_risk
A3942,air_conditioner,LECTURE752,lecture_hall,2023-06-17,15,37,False,0.2,0.49,175.25,246,2,0.218,31.39,0.8,0.8,31.33,2016.63,76.36,19.73,17.4,80.0,0.287,thermostat_malfunction,medium,64,operational
P3943,podium,CLASSROOM700,classroom,2022-05-09,21,5,False,1.0,6.17,3108.47,138,3,0.375,30.32,2.0,0.3,28.8,151.84,59.4,28.08,75.08,30.0,0.35,speaker_distortion,medium,58,operational
A3944,air_conditioner,LAB428,lab,2020-05-28,49,23,False,1.0,7.52,8842.77,217,8,0.66,31.11,0.8,0.8,44.27,2263.12,33.15,33.71,52.83,80.0,0.564,refrigerant_leak,high,39,at_risk
A3945,air_conditioner,LECTURE806,lecture_hall,2021-03-18,33,48,False,0.2,0.41,323.31,296,5,0.34,29.62,1.5,0.4,42.05,2203.03,63.29,17.59,51.03,40.0,0.436,refrigerant_leak,high,50,operational
P3946,podium,CLASSROOM907,classroom,2022-05-16,27,31,False,1.0,7.42,4806.2,112,4,0.469,28.67,0.8,0.8,35.46,180.92,52.46,29.87,37.49,80.0,0.487,speaker_distortion,high,46,operational
P3947,projector,LECTURE899,lecture_hall,2020-05-17,54,43,False,0.2,2.29,2969.03,277,9,0.717,28.01,1.5,0.4,50.68,360.99,27.22,39.27,107.61,40.0,0.587,color_degradation,high,37,at_risk
P3948,projector,SEMINAR903,seminar_room,2021-12-30,33,37,False,0.2,1.51,1195.87,281,5,0.465,26.05,0.8,0.8,43.24,335.36,51.25,24.81,37.17,80.0,0.386,color_degradation,medium,55,operational
P3949,podium,CLASSROOM887,classroom,2023-06-03,6,48,False,0.2,1.43,206.47,246,1,0.24,27.81,1.5,0.4,29.0,167.36,74.33,20.11,36.05,40.0,0.296,speaker_distortion,medium,63,operational
P3950,podium,LECTURE870,lecture_hall,2021-02-14,34,48,False,0.2,1.86,1514.36,237,5,0.443,31.75,1.5,0.4,40.18,177.7,52.92,23.18,66.48,40.0,0.677,power_supply_issue,high,29,at_risk
P3951,projector,LAB375,lab,2021-08-17,31,10,False,1.0,5.94,4418.03,155,5,0.695,31.56,1.5,0.4,52.33,382.74,29.82,40.62,104.31,40.0,0.578,connectivity_loss,high,37,at_risk
P3952,projector,CLASSROOM325,classroom,2022-07-02,20,8,False,1.0,3.05,1464.38,79,3,0.31,29.69,2.0,0.3,47.07,354.37,67.73,25.35,61.96,30.0,0.424,lamp_burnout,high,51,operational
A3953,air_conditioner,LECTURE410,lecture_hall,2023-10-05,19,17,False,0.1,0.81,369.96,285,3,0.266,30.59,0.8,0.8,41.38,2097.86,70.28,18.22,21.25,80.0,0.406,thermostat_malfunction,high,53,operational
P3954,projector,CLASSROOM885,classroom,2021-12-06,35,43,False,0.2,1.27,1066.95,275,5,0.464,29.47,1.5,0.4,40.46,342.67,52.35,29.12,69.59,40.0,0.386,fan_failure,medium,55,operational
P3955,projector,LECTURE347,lecture_hall,2019-12-26,49,1,False,1.0,8.26,9708.35,13,8,0.759,30.0,2.0,0.3,56.93,402.02,23.58,46.47,151.89,30.0,0.476,fan_failure,high,47,operational
A3956,air_conditioner,CLASSROOM651,classroom,2023-07-25,17,51,False,0.2,1.69,689.92,60,2,0.141,28.43,2.0,0.3,26.5,2225.97,82.02,10.67,28.27,30.0,0.223,filter_clog,medium,69,operational
P3957,podium,CLASSROOM661,classroom,2020-10-20,39,1,False,1.0,2.47,2314.75,217,6,0.492,29.82,2.0,0.3,35.44,167.67,48.69,25.97,98.31,30.0,0.497,connectivity_issue,high,45,operational
A3958,air_conditioner,SEMINAR729,seminar_room,2023-11-11,15,6,False,1.0,4.11,1480.14,78,2,0.168,31.49,2.0,0.3,38.15,2307.36,82.61,11.2,33.53,30.0,0.367,thermostat_malfunction,medium,56,operational
P3959,podium,LECTURE715,lecture_hall,2023-06-21,17,46,False,0.2,0.67,271.7,51,2,0.141,31.75,1.5,0.4,26.22,140.96,83.01,11.44,21.16,40.0,0.256,control_panel_malfunction,medium,66,operational
A3960,air_conditioner,LECTURE914,lecture_hall,2022-08-10,24,31,False,1.0,2.83,1628.75,55,4,0.205,30.58,0.8,0.8,39.07,2059.92,76.2,19.08,16.39,80.0,0.335,thermostat_malfunction,medium,59,operational
P3961,projector,CLASSROOM779,classroom,2019-11-11,54,16,True,1.0,8.16,10577.37,245,9,0.97,31.04,1.5,0.4,67.79,370.13,2.89,51.21,145.5,40.0,0.95,lamp_burnout,critical,4,at_risk
A3962,air_conditioner,SEMINAR352,seminar_room,2020-06-28,43,2,False,1.0,10.08,10405.97,141,7,0.64,29.43,2.0,0.3,52.46,2357.44,35.81,39.78,128.04,30.0,0.756,compressor_failure,critical,21,at_risk
P3963,podium,LECTURE603,lecture_hall,2024-04-09,1,19,False,0.1,0.87,20.82,185,1,0.16,26.39,0.8,0.8,32.66,152.08,83.33,15.06,12.82,80.0,0.364,control_panel_malfunction,medium,57,operational
A3964,air_conditioner,LECTURE102,lecture_hall,2023-08-01,5,52,False,0.2,0.99,118.52,58,1,0.061,31.91,2.0,0.3,36.2,2078.54,92.52,9.23,12.23,30.0,0.286,compressor_failure,medium,64,operational
A3965,air_conditioner,LECTURE196,lecture_hall,2025-02-08,5,28,False,1.0,4.32,518.36,279,1,0.197,28.43,0.8,0.8,38.31,2117.46,77.63,14.82,15.78,80.0,0.379,thermostat_malfunction,medium,55,operational
P3966,projector,CLASSROOM569,classroom,2023-08-04,14,39,False,0.2,0.76,254.42,212,2,0.291,28.24,0.8,0.8,44.22,296.44,69.98,21.36,23.3,80.0,0.316,lamp_burnout,medium,61,operational
A3967,air_conditioner,LECTURE615,lecture_hall,2020-08-24,51,44,False,0.2,0.5,613.84,204,8,0.389,30.95,1.5,0.4,37.82,2448.01,59.7,20.33,58.32,40.0,0.456,refrigerant_leak,high,49,operational
P3968,podium,CLASSROOM131,classroom,2022-09-15,33,22,False,1.0,4.35,3448.2,25,5,0.358,27.08,0.8,0.8,33.52,169.91,62.8,18.76,28.66,80.0,0.347,control_panel_malfunction,medium,58,operational
P3969,projector,SEMINAR549,seminar_room,2024-07-23,5,51,False,0.2,0.42,50.21,103,1,0.144,30.67,2.0,0.3,35.06,334.11,85.13,15.04,28.73,30.0,0.257,fan_failure,medium,66,operational
A3970,air_conditioner,LECTURE473,lecture_hall,2021-05-23,50,27,False,1.0,7.0,8404.83,128,8,0.601,29.91,0.8,0.8,43.03,2199.34,38.74,39.71,48.1,80.0,0.541,filter_clog,high,41,at_risk
A3971,air_conditioner,CLASSROOM201,classroom,2022-07-23,13,33,False,1.0,4.97,1552.08,205,2,0.231,29.13,0.8,0.8,39.7,2287.29,74.62,16.55,18.45,80.0,0.392,compressor_failure,medium,54,operational
P3972,projector,SEMINAR410,seminar_room,2019-12-04,46,37,False,0.2,1.4,1550.67,79,7,0.447,29.34,0.8,0.8,42.1,369.37,54.26,27.39,35.76,80.0,0.379,lamp_burnout,medium,55,operational
A3973,air_conditioner,LAB499,lab,2024-02-05,1,10,False,1.0,11.97,287.31,154,1,0.1,27.92,1.5,0.4,39.07,1962.72,85.62,13.9,15.02,40.0,0.34,electrical_fault,medium,59,operational
P3974,podium,LAB734,lab,2020-09-05,41,3,False,1.0,8.14,8010.79,225,6,0.793,29.1,2.0,0.3,40.61,196.16,20.6,44.17,158.61,30.0,0.817,microphone_failure,critical,16,at_risk
P3975,projector,CLASSROOM996,classroom,2022-03-22,32,45,False,0.2,1.03,793.94,185,5,0.426,30.25,1.5,0.4,46.01,311.08,56.49,21.53,63.92,40.0,0.47,overheating,high,47,operational
A3976,air_conditioner,LECTURE958,lecture_hall,2023-01-25,11,51,False,0.2,1.73,457.25,287,1,0.23,27.63,2.0,0.3,33.41,2276.58,75.98,15.36,45.94,30.0,0.292,filter_clog,medium,63,operational
P3977,podium,SEMINAR335,seminar_room,2020-04-15,50,21,False,1.0,6.5,7804.1,1,8,0.641,29.65,0.8,0.8,45.37,164.31,34.6,38.61,51.28,80.0,0.561,speaker_distortion,high,39,at_risk
P3978,projector,SEMINAR500,seminar_room,2021-03-13,29,31,False,1.0,10.13,7053.05,104,4,0.761,26.46,0.8,0.8,60.95,374.15,22.82,41.04,60.84,80.0,0.604,overheating,high,35,at_risk
P3979,projector,CLASSROOM601,classroom,2021-04-24,43,45,False,0.2,1.07,1106.04,190,7,0.507,27.91,1.5,0.4,43.79,323.59,49.16,34.69,76.08,40.0,0.403,overheating,high,53,operational
A3980,air_conditioner,LECTURE189,lecture_hall,2022-03-23,28,28,False,1.0,11.26,7564.49,128,4,0.463,27.95,0.8,0.8,43.41,2361.68,53.44,28.06,37.06,80.0,0.485,compressor_failure,high,46,operational
P3981,projector,CLASSROOM443,classroom,2022-03-02,28,25,False,1.0,2.14,1441.43,196,4,0.46,26.59,0.8,0.8,51.38,317.02,53.55,32.61,36.81,80.0,0.484,lamp_burnout,high,46,operational
P3982,projector,LAB202,lab,2023-03-18,8,46,False,0.2,1.64,314.95,215,1,0.266,27.26,1.5,0.4,49.05,298.76,73.14,20.16,39.94,40.0,0.406,lamp_burnout,high,53,operational
P3983,projector,LECTURE903,lecture_hall,2023-12-02,10,39,False,0.2,1.55,372.45,51,1,0.138,31.73,0.8,0.8,44.32,313.5,86.16,8.0,11.02,80.0,0.255,fan_failure,medium,67,operational
P3984,projector,CLASSROOM524,classroom,2019-12-25,57,35,True,1.0,4.7,6427.27,116,9,0.914,26.14,0.8,0.8,58.51,386.98,8.55,53.98,73.11,80.0,0.766,overheating,critical,21,at_risk
A3985,air_conditioner,LECTURE510,lecture_hall,2020-06-27,41,45,False,0.2,1.72,1694.13,11,6,0.268,30.48,1.5,0.4,32.06,2149.75,69.94,15.11,40.14,40.0,0.138,compressor_failure,low,77,operational
A3986,air_conditioner,CLASSROOM148,classroom,2023-06-26,13,29,False,1.0,2.81,876.19,92,2,0.145,31.31,0.8,0.8,30.22,1891.13,84.51,12.39,11.63,80.0,0.258,refrigerant_leak,medium,66,operational
P3987,podium,CLASSROOM596,classroom,2022-01-20,41,23,False,1.0,5.87,5777.69,251,6,0.694,29.02,0.8,0.8,44.58,168.67,30.52,40.31,55.51,80.0,0.778,connectivity_issue,critical,20,at_risk
A3988,air_conditioner,CLASSROOM180,classroom,2024-01-12,7,32,False,1.0,7.37,1238.14,52,1,0.105,30.55,0.8,0.8,38.8,2091.88,86.62,14.88,8.41,80.0,0.287,electrical_fault,medium,64,operational
P3989,podium,SEMINAR983,seminar_room,2024-05-02,11,13,False,1.0,7.81,2062.88,183,1,0.311,28.47,1.5,0.4,37.98,150.16,68.35,23.49,46.6,40.0,0.424,power_supply_issue,high,51,operational
P3990,projector,CLASSROOM926,classroom,2022-05-27,27,33,False,1.0,9.8,6352.59,27,4,0.665,29.61,0.8,0.8,61.2,340.26,32.22,40.93,53.2,80.0,0.516,lamp_burnout,high,43,at_risk
P3991,podium,CLASSROOM523,classroom,2023-05-14,4,37,False,0.2,0.84,80.8,271,1,0.224,28.47,0.8,0.8,34.31,150.61,74.1,16.99,17.92,80.0,0.39,connectivity_issue,medium,54,operational
P3992,projector,CLASSROOM484,classroom,2024-07-04,11,22,False,1.0,8.53,2250.69,285,1,0.443,27.42,0.8,0.8,58.14,349.31,54.03,26.81,35.4,80.0,0.477,fan_failure,high,47,operational
P3993,projector,LECTURE499,lecture_hall,2020-10-23,44,23,False,1.0,9.33,9857.37,290,7,0.92,31.53,0.8,0.8,65.12,362.13,7.72,47.62,73.6,80.0,0.868,color_degradation,critical,11,at_risk
P3994,projector,CLASSROOM518,classroom,2023-06-05,12,22,False,1.0,2.45,705.22,54,2,0.179,28.63,0.8,0.8,47.8,292.01,79.27,16.27,14.3,80.0,0.372,fan_failure,medium,56,operational
P3995,projector,LECTURE298,lecture_hall,2020-11-04,46,33,False,1.0,8.51,9394.3,67,7,0.804,28.26,0.8,0.8,58.92,348.29,19.08,44.0,64.36,80.0,0.622,overheating,high,34,at_risk
P3996,projector,CLASSROOM727,classroom,2023-11-18,3,7,False,1.0,4.93,354.72,254,1,0.245,31.5,2.0,0.3,46.11,352.66,73.79,16.71,48.91,30.0,0.398,connectivity_loss,medium,54,operational
P3997,podium,SEMINAR859,seminar_room,2022-03-27,25,16,True,1.0,3.94,2362.13,62,4,0.295,28.26,1.5,0.4,29.69,159.39,70.27,24.66,44.22,40.0,0.418,control_panel_malfunction,high,52,operational
A3998,air_conditioner,SEMINAR166,seminar_room,2022-11-15,13,49,False,0.2,1.3,406.09,68,2,0.116,30.3,2.0,0.3,37.0,2155.37,84.87,9.09,23.26,30.0,0.335,electrical_fault,medium,59,operational
P3999,podium,CLASSROOM873,classroom,2021-06-09,33,8,False,1.0,3.85,3052.36,152,5,0.444,27.75,2.0,0.3,31.95,177.02,53.0,27.08,88.86,30.0,0.478,power_supply_issue,high,47,operational
